0	Kingdom	Phylum	Class	Order	Family	Genus
6233	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
6232	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
234	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas
6230	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium IV
6930	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10707	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
245	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
3191	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium IV
2551	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2554	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
5151	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4302	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia
2667	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
4727	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Massiliimalia
2711	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium
2712	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
4301	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3874	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1376	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
8208	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2709	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
6324	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
53	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
7531	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
2647	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3890	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
55	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
7530	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
8139	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
3891	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
8138	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6795	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
4726	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4316	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
2706	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
6810	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
6811	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter
6812	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6813	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
5193	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
1355	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
1351	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
9575	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
8171	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	unclassified
8172	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
8173	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
4303	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
6532	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5213	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
6814	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4307	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10899	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10898	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
4312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10897	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
8153	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
1326	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
5754	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified
12305	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
12304	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5750	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
105	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11701	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6349	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
6874	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2583	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6875	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5785	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4300	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
8286	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum
8112	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
11729	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
8290	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
4299	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
6785	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10821	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus
5788	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
1401	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
3799	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5153	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
5152	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
2594	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
12162	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
98	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
3827	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
7529	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5779	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6524	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
8233	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4728	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
9602	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3840	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
5243	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10857	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
2621	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
11396	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
9603	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
9536	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
9535	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
8129	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
2718	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
2605	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
86	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
2601	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
4341	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum
1317	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3825	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10650	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
6224	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
6965	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
1175	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
6503	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
11122	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
11123	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
459	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3649	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
465	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
11214	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
7053	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia
9768	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
5410	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
12043	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
7442	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
4658	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3641	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
7438	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
489	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
3304	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
491	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
7950	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
492	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
7951	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
453	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
2294	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
10932	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
10933	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
12099	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
2274	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
11471	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
8604	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
7964	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5058	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
7602	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
7603	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
11348	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4406	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5833	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
4383	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
7044	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10493	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
7446	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
4419	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
6146	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
5415	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
8670	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
3630	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4081	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5006	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
3313	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
4079	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
7098	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11239	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster
4995	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas
587	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
5450	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
592	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister
593	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
9804	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum
3965	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
9810	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
8742	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
8743	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10336	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter
2931	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
1127	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2182	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
540	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
2915	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
536	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	unclassified
7433	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
2907	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella
10427	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
10934	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
7081	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3311	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
2200	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
512	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor
5016	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
8590	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
2194	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
3955	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10404	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10403	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster
8699	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
8700	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified
8701	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
7922	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
7921	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
534	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
6489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum
11352	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia
11347	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
2815	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2817	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5822	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
5336	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4128	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
5337	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
6973	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2794	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4389	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
8503	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
10618	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
7008	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
6743	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
11678	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
7596	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4387	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10617	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
7470	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5823	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium
5361	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5084	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
3720	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae 1	Peptococcus
3694	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
8006	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
2386	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10579	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus
7469	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2358	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10577	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10529	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
1204	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
2377	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10578	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6511	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3718	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
8488	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
9743	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	unclassified
2791	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5059	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
8489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
6739	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
2843	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
6753	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unclassified
398	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
9694	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
9742	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
1511	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
7983	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
